segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
109,63,59296,145400,196088,217032,217320,217320
110,0,58728,168904,275704,428216,475352,475352
110,1,60456,179088,306480,363768,363768,363768
110,2,56280,163104,263736,325088,325088,325088
110,3,47352,126280,184760,185424,185424,185424
110,4,29768,29728,29728,29728,29728,29728
110,5,34080,34080,34080,34080,34080,34080
110,6,24528,24304,24304,24304,24304,24304
110,7,47224,56744,56744,56744,56744,56744
110,8,54888,156248,252712,396696,537608,729304
110,9,54056,164136,272192,437480,595656,818712
110,10,56024,152792,258528,346416,346416,346416
110,11,56928,154760,253896,377800,378048,378048
110,12,55528,154808,252728,332096,332096,332096
110,13,49440,64000,64000,64000,64000,64000
110,14,22472,22424,22424,22424,22424,22424
110,15,54944,150976,248952,249632,249632,249632
110,16,54696,155504,262512,429080,592192,836352
110,17,54512,151808,252960,410560,589880,833888
110,18,53664,142584,239968,384808,423152,423152
110,19,58504,165352,166304,166304,166304,166304
110,20,55128,143672,235600,389984,499248,526520
110,21,52992,144736,237336,382760,411976,411976
110,22,50256,133432,186968,187144,187144,187144
110,23,56184,145352,241248,393728,524328,558424
110,24,53648,150064,246944,405144,568248,814488
110,25,58904,160264,265152,425416,591704,804816
110,26,52712,145024,229304,363080,486304,670368
110,27,52896,140272,221760,353920,491640,665176
110,28,58432,156424,253328,410416,579256,823632
110,29,69056,177840,266160,385040,499360,654328
110,30,69648,180512,284320,435560,579824,774840
110,31,54296,141904,237224,379384,525984,689920
110,32,48000,126480,200888,325080,461072,686552
110,33,50416,134568,216384,339688,461808,633392
110,34,49488,139632,224184,343848,460928,622544
110,35,49072,124440,198200,311096,430864,607104
110,36,72432,218456,356360,555280,758576,1012616
110,37,60576,166624,266208,417056,575240,780936
110,38,54304,157448,252536,391464,525200,713328
110,39,49448,129680,215216,346344,485040,677392
110,40,49008,130064,212672,349624,486560,663320
110,41,49248,128928,214656,351400,494552,677208
110,42,50208,141352,218240,343624,463320,622480
110,43,51072,130264,207200,326960,441992,609328
110,44,63304,180328,297952,479688,674304,922584
110,45,51224,136928,216512,343016,472760,658160
110,46,47872,127432,213848,348040,494552,693352
110,47,48944,128992,212672,331408,462120,631984
110,48,53120,140568,218880,347912,487984,654048
110,49,55000,141808,227368,350776,494728,661088
110,50,54696,140376,225120,349616,478112,631064
110,51,54632,138456,222104,352296,472952,642184
110,52,54296,145944,244960,409368,549336,752184
110,53,54744,144760,240344,392504,536288,749080
110,54,54944,146504,240880,391104,534240,728168
110,55,53656,144744,234496,378496,522912,725448
110,56,52680,140648,233936,248312,248312,248312
110,57,53640,140080,235528,248520,248520,248520
110,58,53168,143208,240312,278472,278472,278472
110,59,55608,150248,245296,275896,275896,275896
110,60,54920,142272,230872,271704,271704,271704
110,61,53488,141000,232088,281192,281192,281192
110,62,57344,139304,223144,275272,275272,275272
110,63,56264,138632,230600,291624,291664,291664
111,0,61664,176216,287488,468152,542792,542792
111,1,63616,179304,304128,379928,379928,379928
111,2,58248,163584,269616,339360,339360,339360
111,3,60424,181448,328648,328448,328448,328448
111,4,59216,59136,59136,59136,59136,59136
111,5,23320,23160,23160,23160,23160,23160
111,6,25416,25432,25432,25432,25432,25432
111,7,55128,79496,79496,79496,79496,79496
111,8,57096,162184,269064,442672,611840,847440
111,9,57432,171856,288344,471944,649120,892408
111,10,58712,163744,270184,386968,386968,386968
111,11,57128,162288,265024,403456,403456,403456
111,12,59128,171008,276184,363392,363392,363392
111,13,55520,83904,83904,83904,83904,83904
111,14,39864,40128,40128,40128,40128,40128
111,15,55376,145672,213720,217584,217584,217584
111,16,57176,162384,274480,447832,622224,865360
111,17,56008,163216,273072,443928,606064,817168
111,18,54456,152176,248848,383672,421416,421416
111,19,57288,148368,152432,152432,152432,152432
111,20,55304,149360,255184,417224,581936,646600
111,21,55400,160912,270088,434112,507192,507192
111,22,54784,150888,201312,201768,201768,201768
111,23,56680,165736,279856,460968,636328,721976
111,24,54792,156072,255840,406736,567344,775128
111,25,58184,161088,260840,409368,556632,757840
111,26,53888,148552,243592,383656,527896,716848
111,27,52464,145080,238296,383144,530984,728088
111,28,56536,162920,269488,439648,613832,841728
111,29,66296,174696,273016,425008,583040,808200
111,30,64336,173880,276144,427248,571960,780032
111,31,55360,153784,255432,413888,570232,732976
111,32,50808,142184,234392,396304,559272,811088
111,33,58840,167896,273872,424912,572992,773664
111,34,52344,150536,242312,389368,531760,713752
111,35,50160,132744,207760,326624,444192,600624
111,36,72840,229840,379456,613192,837888,1143160
111,37,57608,157144,254848,402728,556168,761568
111,38,55184,156984,251688,397528,540472,727560
111,39,49888,133896,225080,368600,500936,705848
111,40,49536,135064,222352,358688,493984,675728
111,41,67080,191008,306296,474088,639240,864064
111,42,52104,148384,235728,376016,512184,696784
111,43,50560,134504,229096,378296,518400,705360
111,44,52472,156824,263488,431344,598328,811992
111,45,51016,137688,223976,359056,493992,675032
111,46,51712,141088,230392,372280,516184,694184
111,47,48856,132344,218408,355464,494432,663472
111,48,53080,152296,249352,405560,554528,711048
111,49,54576,150592,247488,384560,539792,699920
111,50,55112,148080,239912,376176,527824,671912
111,51,54264,149008,252832,418056,577688,806944
111,52,54144,152680,252400,405448,566264,758896
111,53,55640,154688,251248,398456,538480,698584
111,54,55576,159488,266264,422736,564992,740832
111,55,53632,152576,248944,399448,570776,690968
111,56,56352,143208,219992,239856,239856,239856
111,57,55840,143976,221544,236944,236944,236944
111,58,56816,151088,219592,230096,230096,230096
111,59,57952,150560,225784,247056,247056,247056
111,60,56888,144472,224464,272520,272520,272520
111,61,57728,150376,233992,264336,264336,264336
111,62,60776,152816,239224,294576,294576,294576
111,63,56312,158944,255680,307456,307464,307464
112,0,52664,140952,222512,373920,434888,434888
112,1,50912,138656,235312,291720,291720,291720
112,2,50304,131664,195072,244824,244824,244824
112,3,50680,133944,205704,205392,205392,205392
112,4,51104,51056,51056,51056,51056,51056
112,5,35784,37096,37096,37096,37096,37096
112,6,28608,28608,28608,28608,28608,28608
112,7,55096,82976,82976,82976,82976,82976
112,8,54264,145600,233384,357024,487208,658704
112,9,53512,149352,242576,381656,506208,666400
112,10,50120,133096,203040,268368,268368,268368
112,11,52928,146936,232456,337920,338016,338016
112,12,53216,149488,225912,270880,270880,270880
112,13,50912,67432,67432,67432,67432,67432
112,14,34456,34456,34456,34456,34456,34456
112,15,51216,136872,205072,209304,209304,209304
112,16,55912,162424,269624,431040,595256,815616
112,17,52592,141104,223456,357312,484944,647640
112,18,51768,138000,222920,327176,355448,355448
112,19,52176,105120,105496,105496,105496,105496
112,20,54136,143416,230752,362096,453056,490792
112,21,53104,143560,234416,373360,431384,431384
112,22,52256,131552,158776,158728,158728,158728
112,23,55648,150088,242352,375616,483840,538456
112,24,55904,153312,251768,403752,562520,780528
112,25,54208,152856,250680,400256,549408,752976
112,26,53056,144496,235488,360384,485400,643448
112,27,51912,136216,219856,344952,478656,636864
112,28,55776,156848,259488,409896,557544,761768
112,29,65728,175272,274336,416032,558600,754760
112,30,61376,158848,252896,395528,533136,723064
112,31,55400,142848,222304,342880,460440,575976
112,32,51000,141968,239120,398256,567632,854400
112,33,47088,124040,202600,321224,443720,611648
112,34,53112,148464,242056,397088,546152,734088
112,35,49872,132944,216920,333688,447912,599272
112,36,79648,238632,385096,595784,794856,1069216
112,37,59904,166000,262984,408400,555864,747224
112,38,63432,189256,312600,493248,665696,894944
112,39,50576,135728,229112,369584,506080,691576
112,40,50528,138680,229640,375632,511304,710600
112,41,60728,182472,301512,483576,644872,871472
