segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
126,58,37512,108856,183528,317136,464440,663128
126,59,53392,165456,275008,440760,637624,912544
126,60,53064,159016,256208,417000,591632,826248
126,61,77624,261704,431816,678992,915264,1229680
126,62,63472,216736,363832,572704,768160,1034296
126,63,68440,217424,355512,555808,743144,992520
127,0,14600,48456,86392,134608,179760,242400
127,1,12760,43352,78920,124624,161720,211112
127,2,12320,44792,88008,141936,184456,245968
127,3,13912,56360,104128,158424,207576,277992
127,4,16416,57328,98816,149136,201320,252304
127,5,19064,68728,110552,166240,216200,253440
127,6,16384,56664,93464,137936,177784,215096
127,7,13896,49328,85552,125376,167640,199984
127,8,13944,34944,68416,127736,187728,265936
127,9,14872,36568,74456,136568,206952,302328
127,10,15440,37312,76224,147208,225168,324368
127,11,12200,33632,79352,152064,222048,315816
127,12,14128,47256,92224,156784,215240,296336
127,13,17072,55776,100616,168832,229080,289368
127,14,16272,56080,101960,162608,212472,249456
127,15,13848,37568,71096,121256,163368,212776
127,16,13904,37792,69592,125480,183928,252944
127,17,19472,45904,90056,167240,249184,364904
127,18,22408,52224,94568,171696,258232,392432
127,19,15728,38040,76496,149512,222848,324552
127,20,11352,22936,45432,90344,138096,196344
127,21,13024,30688,60528,109264,155040,211960
127,22,14552,40392,77456,125624,166608,223776
