segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
117,58,67784,200776,201008,201008,201008,201008
117,59,47928,97080,97080,97080,97080,97080
117,60,58488,117272,117272,117272,117272,117272
117,61,66504,208400,337224,344096,344096,344096
117,62,70272,224744,408560,410832,410832,410832
117,63,72520,241168,440608,550616,550616,550616
118,0,60832,161456,265280,419024,583856,795712
118,1,56304,162336,266408,432144,595144,838904
118,2,55952,161312,260208,413752,573256,783264
118,3,62008,178784,301992,486384,680744,939040
118,4,43704,115768,191696,307480,432632,590576
118,5,45488,125280,204104,326144,448800,605288
118,6,62864,179688,295600,474392,644912,881744
118,7,54968,149400,244336,392288,538848,734888
118,8,52576,151848,252256,408496,560008,756304
118,9,63112,180896,295008,472832,667888,894616
118,10,48296,138880,233656,380984,528280,741816
118,11,39456,126048,226232,377320,536464,754328
118,12,54304,140448,226328,353656,483376,652768
118,13,61880,172328,288784,458904,634040,898176
118,14,46064,126224,198200,316288,440320,635928
118,15,37600,104824,170032,267256,370328,498832
118,16,44656,127832,215592,359704,499592,684512
118,17,49048,157016,267440,430064,602080,831384
118,18,48320,144584,245808,403304,555544,769416
118,19,48808,141432,237920,384856,533584,696272
118,20,62272,180336,297464,472064,650104,886544
118,21,64776,191096,326344,549040,785240,1121888
118,22,32472,94576,161296,270064,390504,578192
118,23,41928,112344,183712,304768,421800,576288
118,24,39936,109512,186104,307184,434576,615976
118,25,80632,246064,407968,649752,883032,1196592
118,26,63736,194168,322336,517328,704072,951168
118,27,50104,142024,234424,374104,524848,724720
118,28,85216,236312,382632,594240,809608,1083104
118,29,83744,232792,384840,615808,856304,1223744
118,30,46688,129752,219336,361448,515816,738544
118,31,48488,120272,195536,311392,425560,590384
118,32,31904,92416,156224,252008,350400,498352
118,33,83864,245000,394192,616168,843328,1144864
118,34,93784,284928,459104,749280,1036288,1412328
118,35,54648,158800,261008,435248,632128,842584
118,36,69192,208992,354552,579400,807560,1142360
118,37,82232,243016,410664,701320,1056112,1724608
118,38,73568,161704,236416,344440,457896,602216
118,39,27496,69976,120560,198200,283248,414544
118,40,36880,101976,168152,269272,370864,507968
118,41,80008,226192,368456,588416,812288,1180976
118,42,89344,270208,463280,808624,1209176,1541112
118,43,42376,132696,231024,384176,568960,785864
118,44,66584,179936,289368,459408,635304,899472
118,45,68816,214672,383912,723872,1481000,1819952
118,46,64760,152832,242816,395432,570440,686312
118,47,33504,100528,166352,273152,379904,545144
118,48,38520,104792,174216,268736,366264,490904
118,49,43088,128528,239328,286648,288592,288592
118,50,46408,146064,221768,341320,362776,382360
118,51,17944,48832,75360,98632,111584,114320
118,52,45024,143336,231760,351944,439144,504976
118,53,54304,161896,273384,459824,668672,779456
118,54,62440,183760,305824,511584,753088,1109144
118,55,54424,165568,275416,446248,624888,902744
118,56,56256,160104,209192,218008,218008,218008
118,57,58624,136816,140016,140016,140016,140016
118,58,59472,169120,175064,176832,176832,176832
118,59,53064,128216,136672,136672,136672,136672
118,60,51464,120544,132728,132728,132728,132728
118,61,55152,158048,243528,272768,272768,272768
118,62,63576,211112,353632,362152,362152,362152
118,63,60128,195896,356240,466704,466704,466704
119,0,56512,144456,234280,364472,496720,673768
119,1,50048,130208,201584,316536,428632,588224
119,2,51360,138768,222392,346584,478984,651280
119,3,53264,142704,234576,365104,503680,688304
119,4,43216,107784,172656,273848,371936,506984
119,5,55208,158656,259408,411928,561336,765304
119,6,56112,151512,247072,392216,538008,726096
119,7,52560,138944,221872,344456,468456,635344
119,8,53608,146264,238152,381192,524864,710960
119,9,63328,174432,285304,449632,617824,837912
119,10,50232,145776,236872,384584,530704,737640
119,11,39936,123344,219648,361552,515504,698448
